file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,coreference,loc,org,per,org_alternative,org_alternative_taxonomy,loc_alternative,loc_alternative_taxonomy,subject_text_alternative,subject_text_alternative_taxonomy
ecb.op374.en.pdf,27,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,T2,outcome,experienced_by,banks,population,,0.999947,"This comes from the fact that despite facing the lowest requirements, they issue disproportionately less AT1, T2 and especially (subordinated) eligible liabilities.51 These numbers provide an overview of how banks comply with the different capital requirements and provide a better understanding of how banks 50 Subject to the specific regulatory thresholds for the proportion of different capital qualities in the riskweighted stack, as set out in Article 92(1) of the CRR.",,,,,,,,,,
ecb.op374.en.pdf,27,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,(subordinated) eligible liabilities,outcome,experienced_by,banks,population,,0.984093,"This comes from the fact that despite facing the lowest requirements, they issue disproportionately less AT1, T2 and especially (subordinated) eligible liabilities.51 These numbers provide an overview of how banks comply with the different capital requirements and provide a better understanding of how banks 50 Subject to the specific regulatory thresholds for the proportion of different capital qualities in the riskweighted stack, as set out in Article 92(1) of the CRR.",,,,,,,,,,
ecb.op374.en.pdf,27,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,raise debt,outcome,experienced_by,smaller banks,population,,0.999942,"51 For smaller banks it is usually more difficult and costly to participate in debts markets, making it relatively harder for them to raise debt, including eligible liabilities. ECB Occasional Paper Series No 374 26",,,ECB,,European Central Bank,European Central Bank->EU institution,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,MREL requirements,outcome,experienced_by,G-SIIs,population,,0.99862,"Chart 4 G-SIIs, O-SIIs and Other banks use most of their CET1 capital to meet MREL requirements and TLAC, where relevant.",,,,,,,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,MREL requirements,outcome,experienced_by,O-SIIs,population,,0.996254,"Chart 4 G-SIIs, O-SIIs and Other banks use most of their CET1 capital to meet MREL requirements and TLAC, where relevant.",,,,,,,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,MREL requirements,outcome,experienced_by,banks,population,,0.999566,"Chart 4 G-SIIs, O-SIIs and Other banks use most of their CET1 capital to meet MREL requirements and TLAC, where relevant.",,,,,,,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,TLAC,outcome,experienced_by,G-SIIs,population,,0.999017,"Chart 4 G-SIIs, O-SIIs and Other banks use most of their CET1 capital to meet MREL requirements and TLAC, where relevant.",,,,,,,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,TLAC,outcome,experienced_by,O-SIIs,population,,0.996651,"Chart 4 G-SIIs, O-SIIs and Other banks use most of their CET1 capital to meet MREL requirements and TLAC, where relevant.",,,,,,,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,TLAC,outcome,experienced_by,banks,population,,0.999962,"Chart 4 G-SIIs, O-SIIs and Other banks use most of their CET1 capital to meet MREL requirements and TLAC, where relevant.",,,,,,,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,lower quality capital,outcome,experienced_by,banks,population,,0.99635,Other banks issue less lower quality capital (AT1 and T2) and eligible liabilities than G/O-SIIs to meet their overall capital requirements.,,,,,,,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,eligible liabilities,outcome,experienced_by,banks,population,,0.953444,Other banks issue less lower quality capital (AT1 and T2) and eligible liabilities than G/O-SIIs to meet their overall capital requirements.,,,,,,,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,MREL-subordination,intervention,applies_to,banks,population,,0.999988,MREL-subordination has been omitted for other banks as only five of them are subject to it.,,,,,,,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,resolution framework minimum requirements,intervention,impacts,CET1,outcome,,0.99996,"Firstly, the resolution framework minimum requirements consume very little to no CET1 for some banks due to an abundance of lower-quality funding that qualifies as eligible for resolution purposes (Chart 5, panel a).",,,,,,,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,resolution framework minimum requirements,intervention,applies_to,banks,population,,0.999993,"Firstly, the resolution framework minimum requirements consume very little to no CET1 for some banks due to an abundance of lower-quality funding that qualifies as eligible for resolution purposes (Chart 5, panel a).",,,,,,,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,CET1,outcome,experienced_by,banks,population,,0.999961,"Firstly, the resolution framework minimum requirements consume very little to no CET1 for some banks due to an abundance of lower-quality funding that qualifies as eligible for resolution purposes (Chart 5, panel a).",,,,,,,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,CET1 consumption,outcome,experienced_by,O-SIIs,population,,0.998069,"Although these outliers are limited to O-SIIs and Other banks, CET1 consumption among GSII banks to meet resolution minimum requirements is considerably heterogeneous as well, ranging from 6.4% to 13.0% of RWA. ECB Occasional Paper Series No 374 27",,,,,,,,,,
ecb.op374.en.pdf,28,Buffer usability in a complex world: Interactions between macroprudential regulation and the resolution framework,CET1 consumption,outcome,experienced_by,banks,population,,0.999858,"Although these outliers are limited to O-SIIs and Other banks, CET1 consumption among GSII banks to meet resolution minimum requirements is considerably heterogeneous as well, ranging from 6.4% to 13.0% of RWA. ECB Occasional Paper Series No 374 27",,,,,,,,,,
