file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,coreference,loc,org,per
ecb.wp3095~0e81ee7f34.en.pdf,27,Collateral and credit,secured loans,intervention,impacts,committed amounts,outcome,,0.999742,"Across all panels, we again conﬁrm that secured loans are generally associated with lower interest rates and higher committed amounts.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,27,Collateral and credit,liquidity,intervention,impacts,loan amount,outcome,,0.997251,Panel B shows weaker evidence regarding the inﬂuence of liquidity on loan amount in Column (4).,,,,
ecb.wp3095~0e81ee7f34.en.pdf,27,Collateral and credit,collateral features,intervention,impacts,redeployability,outcome,,0.998454,"The lack of signiﬁcance for redeployability persists, which motivates further analysis of how institutional factors, such as legal enforcement frameworks, may condition the extent to which certain collateral features translate into better credit terms.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,27,Collateral and credit,collateral features,intervention,impacts,credit terms,outcome,,0.99815,"The lack of signiﬁcance for redeployability persists, which motivates further analysis of how institutional factors, such as legal enforcement frameworks, may condition the extent to which certain collateral features translate into better credit terms.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,28,Collateral and credit,high collateral,intervention,impacts,loan amounts,outcome,0.76-0.84%,0.999533,The beneﬁts of high collateral are pronounced: A 1% increase in collateral value leads to a 0.76-0.84% increase in loan amounts.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,28,Collateral and credit,increase in collateral value,intervention,impacts,loan amounts,outcome,0.76-0.84%,0.981886,The beneﬁts of high collateral are pronounced: A 1% increase in collateral value leads to a 0.76-0.84% increase in loan amounts.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,28,Collateral and credit,collateral value,intervention,impacts,loan rates,outcome,,0.998971,We ﬁnd that the impact of collateral value on loan rates is economically and statistically signiﬁcant in all years except 2023.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,29,Collateral and credit,prevalence of secured credit,intervention,impacts,benefits of collateral,outcome,,0.997433,We ﬁrst study whether the prevalence of secured credit in a country aﬀects the beneﬁts of collateral.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,29,Collateral and credit,secured lending,intervention,impacts,interest rate discount,outcome,,0.977673,"The results in Panel A indicate that in countries where secured lending is more widespread, the interest rate discount associated with pledging collateral is signiﬁcantly larger.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,29,Collateral and credit,pledging collateral,intervention,impacts,interest rate discount,outcome,,0.934764,"The results in Panel A indicate that in countries where secured lending is more widespread, the interest rate discount associated with pledging collateral is signiﬁcantly larger.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,29,Collateral and credit,loan amounts,outcome,experienced_by,firms with single bank relationships,population,,0.999789,"Nevertheless, the eﬀects on increasing loan amounts are only evident for ﬁrms with single bank relationships.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,29,Collateral and credit,Presence ONAc,intervention,impacts,collateral-related interest rate reduction,outcome,50%,0.996488,The eﬀect is economically meaningful: A one standard deviation increase in Presence ONAc increases the collateral-related interest rate reduction by approximately 50% and loan volume eﬀect by 20%.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,29,Collateral and credit,Presence ONAc,intervention,impacts,loan volume effect,outcome,50%,0.977123,The eﬀect is economically meaningful: A one standard deviation increase in Presence ONAc increases the collateral-related interest rate reduction by approximately 50% and loan volume eﬀect by 20%.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,29,Collateral and credit,collateral value,intervention,impacts,loan terms,outcome,,0.990298,"Turning to the intensive margin, we explore whether cross-country diﬀerences in collateral environments shape the relationship between collateral value and loan terms.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,29,Collateral and credit,collateral value,intervention,impacts,loan interest rates,outcome,,0.998595,We ﬁnd no consistent evidence that these features explain cross-country variation in the eﬀect of collateral value on loan interest rates.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,30,Collateral and credit,collateral,intervention,impacts,loan conditions,outcome,,0.999245,"Taken together, these ﬁndings suggest that the eﬃciency of collateral in shaping loan conditions depends critically on the underlying structure of collateral usage, i.e., its prevalence, composition by type, and relative valuation in each country.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,30,Collateral and credit,Legal institutions,intervention,impacts,credit conditions,outcome,,0.999259,Legal institutions have long been recognized as a key determinant of credit conditions.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,30,Collateral and credit,loan amounts,outcome,experienced_by,banks,population,,0.998253,"For instance, Bae and Goyal (2009) show that in countries with weak contract enforcement, banks respond by reducing loan amounts, shortening maturities, and raising loan spreads.",,,,Bae; Goyal
ecb.wp3095~0e81ee7f34.en.pdf,30,Collateral and credit,maturities,outcome,experienced_by,banks,population,,0.972525,"For instance, Bae and Goyal (2009) show that in countries with weak contract enforcement, banks respond by reducing loan amounts, shortening maturities, and raising loan spreads.",,,,Bae; Goyal
ecb.wp3095~0e81ee7f34.en.pdf,30,Collateral and credit,loan spreads,outcome,experienced_by,banks,population,,0.998009,"For instance, Bae and Goyal (2009) show that in countries with weak contract enforcement, banks respond by reducing loan amounts, shortening maturities, and raising loan spreads.",,,,Bae; Goyal
ecb.wp3095~0e81ee7f34.en.pdf,30,Collateral and credit,collateral,intervention,impacts,loan pricing,outcome,,0.983811,2021) ﬁnd that the eﬀect of collateral on loan pricing varies across monetary policy regimes.,,,,
ecb.wp3095~0e81ee7f34.en.pdf,30,Collateral and credit,collateral,intervention,impacts,Rule of Law,outcome,,0.932002,"To explore these dimensions, we estimate the following speciﬁcation, where we interact collateral presence or collateral value with macro-institutional characteristics: Creditf,b,i,t “ βCollaterali ` µCollaterali ˆ Macroc,ptq ` γ1X ` FE ` εf,b,i,t. (4) Here, Macroc,ptq refers to a set of legal and macro-ﬁnancial variables, including (i) Rule of Law: An aggregate index capturing perceptions of institutional quality-especially contract enforcement, property rights, and legal reliability; (ii) Enforcement Time: The number of years required to enforce a contract; (iii) Insolvency Duration: The average time to resolve insolvency proceedings.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,30,Collateral and credit,collateral,intervention,impacts,perceptions,outcome,,0.908087,"To explore these dimensions, we estimate the following speciﬁcation, where we interact collateral presence or collateral value with macro-institutional characteristics: Creditf,b,i,t “ βCollaterali ` µCollaterali ˆ Macroc,ptq ` γ1X ` FE ` εf,b,i,t. (4) Here, Macroc,ptq refers to a set of legal and macro-ﬁnancial variables, including (i) Rule of Law: An aggregate index capturing perceptions of institutional quality-especially contract enforcement, property rights, and legal reliability; (ii) Enforcement Time: The number of years required to enforce a contract; (iii) Insolvency Duration: The average time to resolve insolvency proceedings.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,30,Collateral and credit,collateral,intervention,impacts,contract enforcement,outcome,,0.95492,"To explore these dimensions, we estimate the following speciﬁcation, where we interact collateral presence or collateral value with macro-institutional characteristics: Creditf,b,i,t “ βCollaterali ` µCollaterali ˆ Macroc,ptq ` γ1X ` FE ` εf,b,i,t. (4) Here, Macroc,ptq refers to a set of legal and macro-ﬁnancial variables, including (i) Rule of Law: An aggregate index capturing perceptions of institutional quality-especially contract enforcement, property rights, and legal reliability; (ii) Enforcement Time: The number of years required to enforce a contract; (iii) Insolvency Duration: The average time to resolve insolvency proceedings.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,30,Collateral and credit,collateral,intervention,impacts,property rights,outcome,,0.943074,"To explore these dimensions, we estimate the following speciﬁcation, where we interact collateral presence or collateral value with macro-institutional characteristics: Creditf,b,i,t “ βCollaterali ` µCollaterali ˆ Macroc,ptq ` γ1X ` FE ` εf,b,i,t. (4) Here, Macroc,ptq refers to a set of legal and macro-ﬁnancial variables, including (i) Rule of Law: An aggregate index capturing perceptions of institutional quality-especially contract enforcement, property rights, and legal reliability; (ii) Enforcement Time: The number of years required to enforce a contract; (iii) Insolvency Duration: The average time to resolve insolvency proceedings.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,30,Collateral and credit,collateral,intervention,impacts,legal reliability,outcome,,0.925171,"To explore these dimensions, we estimate the following speciﬁcation, where we interact collateral presence or collateral value with macro-institutional characteristics: Creditf,b,i,t “ βCollaterali ` µCollaterali ˆ Macroc,ptq ` γ1X ` FE ` εf,b,i,t. (4) Here, Macroc,ptq refers to a set of legal and macro-ﬁnancial variables, including (i) Rule of Law: An aggregate index capturing perceptions of institutional quality-especially contract enforcement, property rights, and legal reliability; (ii) Enforcement Time: The number of years required to enforce a contract; (iii) Insolvency Duration: The average time to resolve insolvency proceedings.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,31,Collateral and credit,rule of law,intervention,impacts,interest rate on secured loans,outcome,7 to 8 basis points,0.973858,"Speciﬁcally, in countries with a one standard deviation higher rule of law score, the interest rate on secured loans is 7 to 8 basis points lower.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,31,Collateral and credit,collateral,intervention,impacts,rates,outcome,,0.973584,"It is consistent with the previous literature that where legal systems enforce contracts eﬀectively, collateral serves as a more credible signal, enabling lenders to oﬀer more favorable rates.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,31,Collateral and credit,collateral,intervention,applies_to,lenders,population,,0.999253,"It is consistent with the previous literature that where legal systems enforce contracts eﬀectively, collateral serves as a more credible signal, enabling lenders to oﬀer more favorable rates.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,31,Collateral and credit,rates,outcome,experienced_by,lenders,population,,0.973803,"It is consistent with the previous literature that where legal systems enforce contracts eﬀectively, collateral serves as a more credible signal, enabling lenders to oﬀer more favorable rates.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,31,Collateral and credit,longer contract enforcement periods,intervention,impacts,collateral effects,outcome,,0.999195,"We also ﬁnd suggestive evidence that longer contract enforcement periods are associated with weaker collateral eﬀects, that is, smaller loan volumes.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,31,Collateral and credit,longer contract enforcement periods,intervention,impacts,loan volumes,outcome,,0.999463,"We also ﬁnd suggestive evidence that longer contract enforcement periods are associated with weaker collateral eﬀects, that is, smaller loan volumes.",,,,
ecb.wp3095~0e81ee7f34.en.pdf,31,Collateral and credit,initial pricing,outcome,experienced_by,lenders,population,,0.991946,"Insolvency duration appears to have limited inﬂuence on the initial pricing or size of credit, implying that lenders place greater weight on near-term enforcement prospects rather than long-run recovery timelines.",,,,
